,0
N5670,0.032328866730400474
N6255,0.032320228107487026
N4236,0.03226882514536977
N1756,0.03221095371437799
N4903,0.03221080960078848
N2372,0.032175989845380615
N6630,0.03215875069600971
N7095,0.032114801181471586
N8998,0.03209316137599738
N4987,0.03208047028557526
N4594,0.03207836862906177
N6055,0.03204430208869291
N8137,0.032020107740361015
N9789,0.031958712786108734
N8723,0.03194249341650601
N5016,0.03193769044636707
N3732,0.03184183788622863
N9666,0.031833290294697614
N2674,0.03180429547998842
N2707,0.03176274634285137
N6222,0.031728066736743
N317,0.03172520451959526
N4191,0.031701552401405264
N353,0.03167640014936235
N1183,0.03165840580280754
N8677,0.031635772942768536
N8341,0.03160809881950666
N2253,0.03159193699347074
N1618,0.031577119877812754
N5529,0.03156951497104865
N5328,0.03156149970507216
N2148,0.031542712500581827
N1187,0.031521522697215865
N6323,0.03150397022168039
N9498,0.031503042577895934
N257,0.031471335372868836
N878,0.03145119281701203
N1295,0.03141015265539515
N2389,0.03138729243168337
N1555,0.03138125878279219
N16,0.03137760452388605
N5410,0.03135122217607522
N7181,0.03133067642863874
N9014,0.031314286072962494
N8284,0.031306137039824655
N9915,0.031300250505355454
N884,0.031211570744406947
N7915,0.031201329002022327
N8271,0.031196911531439442
N3533,0.03117392643260275
N9542,0.031154333078146745
N4179,0.031149014836262534
N5390,0.031139458333008907
N2980,0.03113686032410823
N3763,0.031118780831238757
N3555,0.03110942743953249
N6814,0.03108765952490744
N5581,0.03107585285155734
N3333,0.031056610625160852
N6296,0.031043540362090782
N4453,0.031040878924555093
N2129,0.031029496865904616
N6317,0.031029391812227747
N7041,0.030981979490656064
N4289,0.030956909322728654
N5157,0.03095652758495193
N5100,0.030890962780941722
N8856,0.030884644286177876
N2049,0.030849302643693344
N1417,0.030830428660533427
N1435,0.030824546470827663
N5084,0.030811664511517733
N7522,0.030769919142040747
N3926,0.030720181764572363
N9041,0.030687194910157034
N8008,0.030667583802310494
N3999,0.030622317327422488
N8761,0.03057797558139974
N9988,0.030573148389819282
N2068,0.030564796011940176
N8754,0.030540275916820514
N1829,0.030513103945099873
N672,0.03050323219490303
N3134,0.030492098178639182
N9134,0.030492058697163538
N7315,0.03044681044205233
N509,0.030436968945645626
N1575,0.030434119437543705
N1038,0.030403968363496015
N5229,0.030391986297942708
N5257,0.030364154854974235
N9788,0.030362865877844758
N6372,0.030358109313214587
N459,0.030331880989717064
N2851,0.030281527607043834
N2458,0.030273707603812428
N8333,0.030272439031115317
N5777,0.03026970565338183
N5521,0.03025303663146106
N1705,0.030240309279447875
N4266,0.0302400957907889
N1947,0.030240003212965272
N3644,0.030215693605672556
N3985,0.030184871836405502
N1999,0.03017265118934409
N8139,0.03016700478282397
N4623,0.030159951145518393
N556,0.0301516907317958
N4355,0.03011894173476093
N8526,0.030118080900917166
N345,0.030117301482291303
N6724,0.030108602867279455
N1113,0.030104991399382053
N5583,0.030094714815112278
N4214,0.030089030586152532
N8970,0.03006964975689752
N9238,0.030060717046284324
N4901,0.030056404776658274
N2384,0.030050010813109873
N270,0.030019081277757875
N8114,0.02999125042390971
N5307,0.02998319623916368
N2257,0.029964765961887796
N9458,0.029956839806515756
N3184,0.029883006598836914
N2481,0.02986809477593111
N363,0.029853288884245543
N7972,0.02984634435081901
N2210,0.02984330863769924
N9282,0.02983157375726697
N3615,0.029829275052237092
N9455,0.02982732065742577
N4886,0.02981696791493027
N775,0.029791224112317494
N2035,0.02975685739053402
N9093,0.02972023428434012
N2429,0.02970223938948724
N4270,0.02969723462104823
N1157,0.029687607490843648
N3029,0.029438476339180397
N5380,0.029419187940469493
N6802,0.0294157897280376
N6517,0.029415698729153172
N8652,0.029410056782178673
N4175,0.029382088865776312
N5462,0.029373397013375824
N1265,0.0293731002746338
N9182,0.02936617944103248
N4597,0.02936344168385041
N8628,0.02935240470036682
N1093,0.029320242418204412
N7461,0.029320121507369068
N99,0.029290674763637004
N4740,0.02928742602824541
N863,0.029274444961692625
N7775,0.029264393652493004
N4563,0.02925286336868238
N6924,0.029250652694202905
N8072,0.029141855329103183
N3903,0.029120336581743844
N3018,0.029095875662546566
N3847,0.029083248086672286
N4224,0.0290672870402493
N836,0.029054288134393147
N4376,0.02903742801039022
N3520,0.029023573781421064
N6632,0.029016193292726866
N3931,0.02897370316454473
N5414,0.028965721355700413
N7622,0.02893485399710216
N3256,0.02893257651268155
N6689,0.028911423062956798
N7127,0.028898280859688263
N7704,0.028879355923746575
N7932,0.028876102641081536
N6788,0.028874871729136498
N2392,0.028849104429209627
N8925,0.028837282917388185
N2849,0.028830804685069378
N1614,0.02882106500831272
N5536,0.028788699964393594
N1041,0.028746868779705226
N1817,0.028706485143733085
N1196,0.028693771666733703
N8995,0.028680185047862405
N8914,0.028674494872468204
N5250,0.028660212119739903
N4689,0.028641106225633983
N4738,0.028601920768602573
N7004,0.028601586074548546
N274,0.02859983782280029
N7828,0.028587756650005014
N3273,0.028557126653530718
N1486,0.02852724375020599
N9454,0.028520601836587556
N2587,0.028507436324107127
N8699,0.02850317479861597
N8832,0.028486601852421245
N1923,0.028476031890170672
N1819,0.028460666303376847
N5714,0.028449270952695338
N874,0.028432263333797003
N3204,0.02842855217567397
N8343,0.028397789870752144
N9081,0.028394168492130722
N1126,0.028389594538563268
N6369,0.028384688040644424
N8797,0.028376652278185865
N1837,0.028367135565108947
N2534,0.028352321450283435
N1197,0.02835012296323347
N8897,0.028326716103249883
N5562,0.028325144495585652
N6334,0.02831537170535059
N4687,0.02830611721837606
N6320,0.028265744542499194
N4368,0.028251465373587026
N8426,0.02823541734598467
N8549,0.028228643540891385
N6824,0.02822755476039096
N7128,0.02813215074796993
N7684,0.028068914381162102
N5535,0.028062966197692996
N1977,0.02805687483340824
N6868,0.028044584952421125
N2787,0.028029983221653954
N4650,0.028029317073707816
N5998,0.027995525468487825
N5028,0.027979089523480605
N864,0.027975236233912737
N7584,0.027973501421474367
N3859,0.027950928903324845
N9748,0.027945668579345107
N5356,0.027892132688237536
N5386,0.027890154648831045
N9510,0.027875083235650466
N262,0.0278730643076035
N668,0.027870378789769612
N6928,0.027854483970303212
N803,0.027848282675823066
N1813,0.027832428061692838
N3513,0.027827466900440134
N2955,0.027825147643698367
N8447,0.027789742572578824
N2909,0.02777387404874898
N1732,0.02774376474088669
N422,0.02772492658361414
N6285,0.02772003156340519
N707,0.027717943487345353
N9097,0.027716047010437617
N5293,0.027715063866597278
N4877,0.02771445336598677
N9084,0.02771377378486739
N4314,0.02766912905910779
N6484,0.027627655390754846
N7841,0.02762082675450306
N5423,0.02760358025953691
N1835,0.027546754001858798
N7504,0.027546553805229967
N4275,0.02752143819525177
N2311,0.02750574342513401
N8948,0.027484304927025693
N4792,0.027479105380638913
N6124,0.027423231515941504
N7642,0.027416923514885783
N1174,0.027401650505915143
N7402,0.02740071889784068
N974,0.027400423122556417
N6278,0.027397815785914936
N8607,0.02738505497063337
N182,0.027311759071485753
N5271,0.027305953136058214
N3283,0.027303380170913716
N1822,0.02728750134974911
N6327,0.02726713519199908
N9449,0.027259588203138563
N9592,0.027231184650575502
N2531,0.0272266337933047
N1323,0.02721698258280192
N7105,0.02719997578008093
N8644,0.02719514345824292
N2517,0.027186279159241433
N8903,0.027165446816980632
N3316,0.027138015914549563
N1824,0.02713771661067854
N5330,0.027134923332896577
N4672,0.027133675017351644
N942,0.027122497702602777
N4573,0.0271161371470936
N4610,0.027116121523128367
N5949,0.027110152321559777
N6770,0.027097362123895685
N5151,0.027084099592776134
N2381,0.027081620745759594
N2527,0.027072527248220624
N3770,0.027059237261633173
N3731,0.027024484604589505
N2261,0.027022331209800132
N1140,0.027014953580795087
N3526,0.02700931326798961
N21,0.02697548400201777
N2794,0.02697362614931964
N8430,0.02694349300048904
N306,0.02694144066440285
N856,0.026929474462144665
N9817,0.026900047533724214
N9165,0.026871457518402364
N1178,0.026861867607109957
N9305,0.026858273248252074
N4337,0.026852533539781342
N8070,0.026850107106074494
N2933,0.02683777728763026
N6209,0.026818673958653116
N5586,0.026807831043398567
N7487,0.026803986848377592
N7237,0.02679105137115645
N1193,0.026776182719733255
N7631,0.02676396337978293
N9331,0.0267227540055901
N8573,0.02670715988915573
N9530,0.026681882761987907
N8340,0.02668060171343778
N6801,0.026673898682575192
N6519,0.02666620994274349
N5578,0.026663579053558095
N4424,0.026661081551060617
N7114,0.02665303066170699
N6601,0.026630753335858737
N3085,0.026601253074215236
N3561,0.026575316126009385
N3789,0.02655856585669447
N6297,0.02655479952776174
N1518,0.02653381808893407
N7021,0.02650370321511053
N9610,0.02650005423374191
N314,0.026498352007028547
N2434,0.026472627731304543
N7341,0.02647153358735288
N215,0.026470106443068797
N9276,0.0264409253067448
N2574,0.026411423357517005
N3882,0.026407006261270904
N8781,0.026401133982289604
N6121,0.02637379344234403
N2834,0.02636653541092615
N9434,0.026356642526033314
N151,0.026329297672007757
N3488,0.026324038225571833
N1317,0.026298716619810314
N9536,0.026258805838910604
N7493,0.026207064561463156
N7031,0.02614400735541489
N5336,0.026117923875771165
N249,0.026080355468454774
N8121,0.026059433782396058
N8421,0.026054537301659186
N5049,0.026038882904702687
N8997,0.026017845965819353
N1950,0.02598393388546749
N3126,0.02597364258946211
N0,0.025954863749254597
N8511,0.025904685752647927
N9389,0.0258985254796813
N1118,0.025889415308806507
N6138,0.025879073876196035
N677,0.025869687401694375
N267,0.025865528628627787
N3402,0.025863082514616664
N5857,0.025848434464254
N6044,0.025832728181740983
N8734,0.025830238374628944
N5440,0.025821367110505866
N6736,0.025788676761639096
N742,0.025775894725747595
N3524,0.02577404258629068
N3603,0.025770936565327585
N7241,0.025757469290305535
N1602,0.02575323344678382
N739,0.0257314086329421
N7443,0.025723507803612877
N4006,0.025721208515599336
N4828,0.025703951091221144
N9141,0.025699833065652156
N4659,0.025696931205607676
N6730,0.02568339117421048
N3757,0.025683303959837644
N9169,0.025678690925812653
N8093,0.025676662755938606
N1893,0.02565456484181272
N6637,0.025634184575855423
N2165,0.025630810818058736
N1479,0.02562659502917919
N8567,0.025604589023979996
N3904,0.025600250108926526
N6389,0.025591826809536755
N7103,0.02559038695620619
N9521,0.02557580655250624
N6872,0.025569525029053075
N4775,0.02555852992434926
N2623,0.025549649915469264
N9709,0.025531774933308826
N6869,0.02549646698728636
N9795,0.025464096579915774
N3921,0.025443002594536246
N6029,0.02543073988059308
N2734,0.025430213796033163
N2502,0.02541250927832861
N5746,0.02541220286205581
N4026,0.025403657019476222
N9600,0.02539422993862095
N9836,0.02539255444324784
N2652,0.02531141592723518
N3746,0.025273533175066643
N5176,0.025266397103855143
N7741,0.02525326376194026
N7651,0.025245548671241735
N4358,0.0252420509158644
N5364,0.025234084675755275
N5454,0.025225398769789242
N7286,0.025218447387838072
N3501,0.025214744741278272
N798,0.02521466314409415
N2104,0.025208060365896845
N9154,0.025205811214487728
N2483,0.02520440785594147
N9198,0.025193956006204
N8633,0.02518719207714959
N8708,0.025162895796571938
N6019,0.025147657067047913
N1152,0.025147429120391473
N3946,0.025145246195939386
N3684,0.02513956536883022
N9062,0.025134325160858895
N1792,0.025124308800001938
N7033,0.025121229129905664
N3716,0.025118006542870663
N1680,0.025093609923714677
N6008,0.025090349295454173
N6535,0.025076698263946096
N1249,0.025045354171898904
N743,0.025035668266790934
N2028,0.024957732729014248
N5,0.024934218023168864
N656,0.02493214257024201
N3587,0.024885636905038755
N6305,0.02488362793003196
N7220,0.024878432538812056
N2825,0.024853707264086422
N8231,0.024852191009197888
N692,0.024846111390501857
N9990,0.024819050566172063
N4994,0.024795346096039284
N9602,0.02476083555522668
N6823,0.024750889406160548
N3078,0.02472716442513767
N5337,0.02472251504360856
N3056,0.0247134900435948
N2131,0.024710571743408183
N416,0.02465166578009037
N7112,0.024651028695419575
N5592,0.024649753593304125
N4765,0.024641130158652436
N9346,0.024619261007360338
N5561,0.024612206406597448
N3302,0.02458912036565386
N8330,0.024588055370891482
N44,0.024571433251549424
N2244,0.024570625266718604
N129,0.02456489937189521
N5744,0.024561062234046638
N3825,0.02454423154765606
N8495,0.02453321875092862
N7156,0.024527549000511017
N8183,0.024526181320571938
N6921,0.024524413247375643
N2480,0.024492228725916165
N8816,0.02448317075970441
N1957,0.024479224309329473
N9439,0.024472801577066106
N8056,0.024437365374613274
N8009,0.02443618812785875
N7131,0.02443388245770728
N36,0.024423268360516115
N4908,0.02439174051198245
N5839,0.024384449453000112
N4036,0.024362097388630932
N5972,0.024360460284273966
N1135,0.024357991783684918
N4930,0.024348747790418512
N7864,0.024347593599137962
N2827,0.0243268826034162
N3410,0.024320973393946677
N2992,0.024316736003983985
N8012,0.0243122801423854
N8099,0.02429707269147463
N258,0.024295245589636583
N8100,0.024291947300624006
N5031,0.02428291664873572
N9588,0.02425913557053261
N7911,0.02423400340781723
N8503,0.024224417861832048
N1396,0.024223792796765897
N6190,0.024202947162475175
N4669,0.024186042265317953
N4579,0.02415016249812485
N5136,0.024140633744898388
N6056,0.024112434586447407
N1266,0.024104840756374424
N4668,0.024091816082635553
N9571,0.024087278953098368
N7779,0.02408691820273745
N8829,0.02404841247410583
N9324,0.024041370496475922
N3188,0.02404088863276943
N3216,0.02403791121802734
N5861,0.024036735658857555
N8209,0.02403266631550216
N3534,0.024032567208260636
N3717,0.024025388462636244
N3566,0.023995815825091693
N5334,0.02398463754688529
N3342,0.023983213200923226
N5085,0.023982443312548396
N2452,0.023975891888150747
N573,0.023974173221294803
N6572,0.023955503982037607
N9150,0.023952443697685677
N7300,0.023945288154816113
N5780,0.023940338591872168
N5938,0.023937567553386607
N4847,0.023925984715123194
N2487,0.023924048159615685
N8513,0.02392350225360751
N4737,0.023911230211923762
N6173,0.02389993058717832
N4785,0.023895705491103092
N4992,0.023892491597596655
N1790,0.02388331368400687
N2977,0.02387534802688185
N2952,0.02385059045485516
N9024,0.023850218689169367
N5580,0.023848271345392913
N1254,0.023838381025629074
N2522,0.023832614383307638
N9507,0.023832096460520757
N9963,0.023824805315624697
N6260,0.023823451510699423
N4474,0.023787752499159875
N3928,0.023774331979437013
N687,0.023757551141227795
N1574,0.02373083990465341
N102,0.02371700974984603
N4199,0.023712799674207252
N9266,0.023710579819267386
N3400,0.02370843557425495
N6678,0.023690253359644142
N2095,0.023675136357132365
N929,0.02364350447360941
N1124,0.023626997171388053
N5184,0.023626439022720547
N2499,0.02361877150349856
N8790,0.023609990368666844
N4644,0.02360790728172102
N8643,0.023580663952785796
N9461,0.023576237935954314
N6651,0.02356232654789414
N4469,0.023553443304987765
N1001,0.023546035882443528
N3655,0.02354014354882006
N8374,0.023536686688220287
N2367,0.023529316490724206
N6206,0.023524102197916008
N7311,0.02352236370961136
N5599,0.02351676216829568
N5540,0.023510121400100337
N49,0.023494703659871163
N8893,0.023490813910204578
N5573,0.023490549701957075
N6981,0.0234864016557923
N2689,0.02348338284920204
N6062,0.023466080123916377
N961,0.023454494487330724
N2116,0.02345168453621249
N9708,0.02341227620141484
N5005,0.023407608833302174
N4695,0.023407006261271013
N3411,0.023406428352521713
N3049,0.023399630847604103
N297,0.023399284407960907
N5530,0.02338395589893505
N74,0.023381385640062202
N1291,0.023380553139229487
N2954,0.023376820760496964
N9841,0.023376649723053866
N2959,0.02335658644299432
N2408,0.02335538386406011
N700,0.023342832922937706
N6286,0.02333566842225343
N6912,0.02332060515071044
N4897,0.023318295951972434
N1475,0.023305583874134506
N4198,0.02330112008395613
N526,0.023292976181075398
N9146,0.023283179108032126
N3682,0.023235872423120085
N2221,0.023231535637492362
N8324,0.023231340074050255
N5991,0.02321725017235532
N3105,0.02321631614643227
N4230,0.02318678613388614
N1524,0.023180014562861784
N853,0.023177985865233897
N5848,0.02314509042267443
N289,0.02314158788682974
N5393,0.02314143616376807
N7038,0.0231271058395639
N8043,0.023117415483234982
N1874,0.023116591058261582
N2988,0.02311630629830197
N3646,0.023115689035079656
N22,0.023104622720442114
N2948,0.02310216684298605
N6539,0.023101504397587735
N2263,0.023084243706365637
N8580,0.02307769726494535
N8991,0.023074995018545374
N3079,0.023071557979394308
N8889,0.023059326893854593
N1801,0.023042133622238614
N6304,0.023026447744157963
N1697,0.02302168126880333
N1820,0.023003866333971335
N5864,0.022998867364686815
N9703,0.022989020069125177
N8335,0.02298039773907412
